source,ref,label,split
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-156.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-157.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-158.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-159.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-16.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-160.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-161.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-163.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-164.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-165.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-166.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-167.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-169.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-17.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-170.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-171.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-172.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-173.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-174.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-175.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-176.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-177.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-178.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-179.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-18.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-180.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-181.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-182.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-183.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-185.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-19.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-2.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-20.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-21.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-24.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-25.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-26.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-27.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-29.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-3.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-30.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-31.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-33.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-34.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-35.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-36.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-82.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-83.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-84.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-85.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-87.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-88.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-9.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-90.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-92.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-93.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-94.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-95.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-96.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-97.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-98.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-1.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-10.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-11.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-12.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-13.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-14.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-145.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-146.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-147.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-148.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-15.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-17.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-18.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-19.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-2.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-20.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-21.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-24.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-25.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-28.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-29.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-3.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-30.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-31.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-33.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-34.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-35.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-37.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-38.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-39.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-4.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-40.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-41.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-42.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-44.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-45.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-46.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-48.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-49.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-5.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-50.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-51.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-52.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-53.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-54.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-55.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-56.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-57.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-58.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-59.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-6.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-62.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-63.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-64.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-65.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-67.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-7.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-71.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-72.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-73.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-74.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-75.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-77.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-78.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-79.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-8.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-80.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-82.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-83.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-85.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-87.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-88.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-9.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-90.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-91.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-92.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-93.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-94.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-95.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-96.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-98.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-99.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-1.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-3.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-4.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-5.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-6.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-7.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-8.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-1.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-10.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-12.jpg,seborrheic_keratoses,train
dermnet,train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-14.jpg,seborrheic_keratoses,train
