source,zip,inner_zip,entry,label,split,crc32,size
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,2e4d8c98,15245
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,val,f3e23408,15968
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,6993d199,21329
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,92aa764e,18637
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,val,070c814d,17593
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,01c57229,17743
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-016__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,fc66bd83,19494
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,221e1cda,14637
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,1fe24a56,17047
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,a8194929,12965
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,54459585,18099
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,1b8c29d2,17538
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,6e03cad4,18113
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50edp1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,9839fd36,18513
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,c315eb36,17480
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/saturation-50lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,017bb84d,18057
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg,hyperpigmentation,train,af983961,22161
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,814a2e67,20001
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,cb97a2b0,19845
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,7fa29bc9,16656
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,79900f11,17035
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,92991cc2,20263
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,a04a9d3c,16203
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,d6c3e46b,16603
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,val,1ff77a02,15699
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,38791af5,14387
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,val,6519b0cc,15095
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,cd27d6f6,18284
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,311ff51d,15089
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,6f46443f,15591
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,a234dd45,14580
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-016__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,205b5f4b,17638
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,3b10f032,14484
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,8353d876,16302
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,119138d6,13972
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,9114e8a6,16289
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,e256951f,16542
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,val,d8b20080,16832
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100edp1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,d5333b3a,14489
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,8038e2cd,16740
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-100lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,val,cbe1aaff,15138
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg,hyperpigmentation,train,4ce7df51,22924
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,10afa7b3,18782
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,0d6bdaa8,19562
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,af31721b,17355
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,686e7831,17554
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,val,ee1b0841,20266
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,897589e3,16611
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,3daaa7c5,16166
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,0e9efcda,15518
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,c1b818f8,14353
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,aceacc57,15410
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,c5499176,18642
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,4485892b,15409
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,val,5d4aca28,15241
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,49f47799,15879
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-016__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,882c5f25,18124
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,555709e1,14135
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,ac751f12,17610
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,5563c65f,13864
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,9394506d,15525
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,9e61fdb5,15981
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,27ed60b7,16036
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200edp1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,2c3f06a2,17082
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,cb302c5c,16762
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-200lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,hyperpigmentation,train,b9ecbb76,15438
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-25acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg,hyperpigmentation,train,247823f6,19536
skinclf,Skin Disease Classification Dataset.zip,Skin Disease Classification Dataset/New folder/hyperpigmentation.zip,hyperpigmentation/superpixels-25acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,hyperpigmentation,train,751c032f,17698
